x	y	z	rad	rnd	nam
54050	2256	118990	100	-270	plant_bigtree_01.ldr
150550	960	74150	100	0	plant_bigtree_01.ldr
111710	960	23030	100	-180	plant_bigtree_01.ldr
150590	960	10410	100	90	plant_bigtree_01.ldr
120530	9336	120090	100	-270	plant_bigtree_01.ldr
34890	5552	156850	100	0	plant_bigtree_01.ldr
98970	0	125810	100	-180	plant_bigtree_01.ldr
112170	8376	114370	100	0	plant_bigtree_01.ldr
136010	1328	72570	100	-90	plant_bigtree_01.ldr
130890	3728	112770	100	180	plant_bigtree_01.ldr
86230	0	118570	100	-270	plant_bigtree_01.ldr
106570	0	122030	100	90	plant_bigtree_01.ldr
154490	1200	135290	100	180	plant_bigtree_01.ldr
119550	7728	140990	100	-180	plant_bigtree_01.ldr
59210	1344	139170	100	-180	plant_bigtree_01.ldr
107310	0	130330	100	-90	plant_bigtree_01.ldr
139650	1800	151190	100	0	plant_bigtree_01.ldr
163750	7024	107730	100	90	plant_bigtree_01.ldr
46750	3240	13050	100	180	plant_bigtree_01.ldr
85130	0	123270	100	180	plant_bigtree_01.ldr
130030	6336	135650	100	90	plant_bigtree_01.ldr
18250	8216	135290	100	-180	plant_bigtree_01.ldr
109270	9240	116330	100	-90	plant_bigtree_01.ldr
133410	4032	144190	100	90	plant_bigtree_01.ldr
96210	9456	114870	100	180	plant_bigtree_01.ldr
81550	0	125470	100	180	plant_bigtree_01.ldr
53230	5192	30090	100	-180	plant_bigtree_01.ldr
136010	4968	123130	100	90	plant_bigtree_01.ldr
63150	1824	108810	100	180	plant_bigtree_01.ldr
153190	88	42170	100	-180	plant_bigtree_01.ldr
43630	1424	5850	100	-270	plant_bigtree_01.ldr
103570	5992	107050	100	-270	plant_bigtree_01.ldr
96950	960	12150	100	180	plant_bigtree_01.ldr
87250	9992	129430	100	0	plant_bigtree_01.ldr
120710	960	61750	100	180	plant_bigtree_01.ldr
112230	0	127250	100	90	plant_bigtree_01.ldr
156810	960	54930	100	-90	plant_bigtree_01.ldr
31690	4944	23610	100	90	plant_bigtree_01.ldr
108630	0	128150	100	-180	plant_bigtree_01.ldr
95170	0	117090	100	180	plant_bigtree_01.ldr
53930	2064	124650	100	-90	plant_bigtree_01.ldr
6690	1840	32310	100	-270	plant_bigtree_01.ldr
130410	960	48870	100	-180	plant_bigtree_01.ldr
28750	3888	125390	100	180	plant_bigtree_01.ldr
135690	5448	130590	100	-90	plant_bigtree_01.ldr
36550	5640	39110	100	180	plant_bigtree_01.ldr
103670	0	122970	100	180	plant_bigtree_01.ldr
103890	960	87890	100	-90	plant_bigtree_01.ldr
118730	6664	112890	100	360	plant_bigtree_01.ldr
14530	1536	39210	100	270	plant_bigtree_01.ldr
102850	960	12210	100	-90	plant_bigtree_01.ldr
159430	5664	102510	100	-90	plant_bigtree_01.ldr
108870	960	39130	100	-90	plant_bigtree_01.ldr
92170	0	127510	100	0	plant_bigtree_01.ldr
34750	4864	163610	100	0	plant_bigtree_01.ldr
123310	6936	140630	100	-270	plant_bigtree_01.ldr
21190	4544	155950	100	90	plant_bigtree_01.ldr
137770	5104	126830	100	-270	plant_bigtree_01.ldr
122470	960	2030	100	90	plant_bigtree_01.ldr
145970	960	151370	100	180	plant_bigtree_01.ldr
11290	7032	128870	100	-180	plant_bigtree_01.ldr
94350	0	124970	100	0	plant_bigtree_01.ldr
101690	960	34590	100	90	plant_bigtree_01.ldr
84370	9200	115390	100	180	plant_bigtree_01.ldr
43610	4168	47110	100	-90	plant_bigtree_01.ldr
76450	4512	110070	100	-90	plant_bigtree_01.ldr
91950	0	129830	100	90	plant_bigtree_01.ldr
143290	4216	123230	100	0	plant_bigtree_01.ldr
31690	4896	23390	100	-180	plant_bigtree_01.ldr
160350	960	75290	100	0	plant_bigtree_01.ldr
370	2016	36070	100	-270	plant_bigtree_01.ldr
65710	6720	121130	100	270	plant_bigtree_01.ldr
59590	3960	36890	100	-180	plant_bigtree_01.ldr
57850	1672	135050	100	-180	plant_bigtree_01.ldr
42010	960	107810	100	180	plant_bigtree_01.ldr
63730	3032	111990	100	-90	plant_bigtree_01.ldr
141410	4296	120910	100	0	plant_bigtree_01.ldr
105390	0	133530	100	0	plant_bigtree_01.ldr
62950	960	105630	100	-270	plant_bigtree_01.ldr
9330	1168	20630	100	180	plant_bigtree_01.ldr
56590	2440	13550	100	180	plant_bigtree_01.ldr
161530	1096	80810	100	0	plant_bigtree_01.ldr
58090	3184	50910	100	-90	plant_bigtree_01.ldr
57290	960	99270	100	-180	plant_bigtree_01.ldr
59630	2560	17010	100	90	plant_bigtree_01.ldr
28190	4440	25390	100	90	plant_bigtree_01.ldr
22630	960	92570	100	-90	plant_bigtree_01.ldr
70190	8288	122110	100	270	plant_bigtree_01.ldr
84730	0	122670	100	-180	plant_bigtree_01.ldr
95290	7832	136190	100	90	plant_bigtree_01.ldr
128410	6040	139430	100	90	plant_bigtree_01.ldr
25250	4000	34610	100	0	plant_bigtree_01.ldr
159590	1872	162030	100	0	plant_bigtree_01.ldr
74770	1288	148170	100	-180	plant_bigtree_01.ldr
33570	960	101170	100	0	plant_bigtree_01.ldr
90430	0	117250	100	0	plant_bigtree_01.ldr
133790	5872	131430	100	0	plant_bigtree_01.ldr
95150	0	124950	100	-270	plant_bigtree_01.ldr
67650	5752	116810	100	-90	plant_bigtree_01.ldr
89930	0	127210	100	270	plant_bigtree_01.ldr
97510	0	117230	100	0	plant_bigtree_01.ldr
132630	2672	109710	100	0	plant_bigtree_01.ldr
110150	7968	140550	100	-180	plant_bigtree_01.ldr
91310	960	40850	100	90	plant_bigtree_01.ldr
61150	4024	27610	100	0	plant_bigtree_01.ldr
5550	1760	146070	100	-180	plant_bigtree_01.ldr
82450	9256	116330	100	0	plant_bigtree_01.ldr
46150	5736	23330	100	90	plant_bigtree_01.ldr
95910	0	126130	100	-90	plant_bigtree_01.ldr
115150	0	127090	100	270	plant_bigtree_01.ldr
35930	6144	33490	100	180	plant_bigtree_01.ldr
34510	5960	151050	100	-90	plant_bigtree_01.ldr
40790	6096	26290	100	90	plant_bigtree_01.ldr
121790	3432	155650	100	0	plant_bigtree_01.ldr
125350	5016	113910	100	-180	plant_bigtree_01.ldr
17830	5480	148910	100	0	plant_bigtree_01.ldr
88950	9000	113890	100	90	plant_bigtree_01.ldr
26970	960	90490	100	0	plant_bigtree_01.ldr
160710	1976	150930	100	-360	plant_bigtree_01.ldr
105810	4936	104850	100	-180	plant_bigtree_01.ldr
61050	4056	33530	100	90	plant_bigtree_01.ldr
72770	1560	104290	100	-90	plant_bigtree_01.ldr
98110	4544	142370	100	270	plant_bigtree_01.ldr
140850	960	95330	100	-90	plant_bigtree_01.ldr
58050	3200	50230	100	-90	plant_bigtree_01.ldr
119590	9672	135250	100	270	plant_bigtree_01.ldr
139290	960	15770	100	-180	plant_bigtree_01.ldr
91270	960	49990	100	0	plant_bigtree_01.ldr
75390	6608	114870	100	-270	plant_bigtree_01.ldr
55370	2648	58610	100	180	plant_bigtree_01.ldr
128750	7720	127670	100	-180	plant_bigtree_01.ldr
106610	8512	113430	100	180	plant_bigtree_01.ldr
82710	960	162350	100	-270	plant_bigtree_01.ldr
99910	960	47430	100	0	plant_bigtree_01.ldr
93650	0	117750	100	180	plant_bigtree_01.ldr
28050	1096	5170	100	-90	plant_bigtree_01.ldr
47370	4648	41730	100	0	plant_bigtree_01.ldr
112710	0	122990	100	0	plant_bigtree_01.ldr
109490	960	9310	100	-180	plant_bigtree_01.ldr
51150	3568	16270	100	-90	plant_bigtree_01.ldr
78590	2032	143610	100	180	plant_bigtree_01.ldr
13370	1824	29670	100	-90	plant_bigtree_01.ldr
85590	6952	134850	100	0	plant_bigtree_01.ldr
108170	0	130270	100	90	plant_bigtree_01.ldr
125590	960	18430	100	90	plant_bigtree_01.ldr
28190	4320	24530	100	180	plant_bigtree_01.ldr
130490	4840	116790	100	-90	plant_bigtree_01.ldr
147110	960	150110	100	-180	plant_bigtree_01.ldr
83090	0	121910	100	0	plant_bigtree_01.ldr
18410	960	96370	100	180	plant_bigtree_01.ldr
45550	3112	54230	100	-270	plant_bigtree_01.ldr
50430	960	136830	100	270	plant_bigtree_01.ldr
131250	3512	112270	100	-90	plant_bigtree_01.ldr
24690	8080	140810	100	90	plant_bigtree_01.ldr
111150	8712	115210	100	90	plant_bigtree_01.ldr
145130	960	25630	100	0	plant_bigtree_01.ldr
46950	5808	24410	100	-270	plant_bigtree_01.ldr
71070	8760	123290	100	-270	plant_bigtree_01.ldr
98070	0	129070	100	90	plant_bigtree_01.ldr
19290	8192	133030	100	0	plant_bigtree_01.ldr
118610	0	121250	100	0	plant_bigtree_01.ldr
55870	2432	59770	100	-180	plant_bigtree_01.ldr
157230	5248	114210	100	90	plant_bigtree_01.ldr
156510	2080	92630	100	-180	plant_bigtree_01.ldr
66370	1152	15990	100	0	plant_bigtree_01.ldr
133310	3760	145950	100	270	plant_bigtree_01.ldr
77510	960	15970	100	-180	plant_bigtree_01.ldr
129850	2208	160030	100	180	plant_bigtree_01.ldr
106910	1840	97050	100	0	plant_bigtree_01.ldr
139530	1960	149670	100	-90	plant_bigtree_01.ldr
83830	960	7650	100	180	plant_bigtree_01.ldr
143690	4096	127230	100	0	plant_bigtree_01.ldr
114370	960	72070	100	270	plant_bigtree_01.ldr
160650	960	48830	100	-90	plant_bigtree_01.ldr
110270	960	74470	100	-90	plant_bigtree_01.ldr
13350	1600	36550	100	0	plant_bigtree_01.ldr
95150	0	123990	100	0	plant_bigtree_01.ldr
66250	7040	121790	100	270	plant_bigtree_01.ldr
20950	7664	143210	100	0	plant_bigtree_01.ldr
126830	960	60230	100	-270	plant_bigtree_01.ldr
110410	960	85390	100	-180	plant_bigtree_01.ldr
59430	1832	135750	100	0	plant_bigtree_01.ldr
126090	960	35030	100	0	plant_bigtree_01.ldr
142470	960	50550	100	0	plant_bigtree_01.ldr
154370	2440	126330	100	90	plant_bigtree_01.ldr
79290	8192	115830	100	-180	plant_bigtree_01.ldr
66290	3320	38610	100	-90	plant_bigtree_01.ldr
70650	8848	126110	100	0	plant_bigtree_01.ldr
84730	960	35430	100	180	plant_bigtree_01.ldr
131830	960	610	100	90	plant_bigtree_01.ldr
61610	1352	145890	100	-90	plant_bigtree_01.ldr
72510	8864	128490	100	-180	plant_bigtree_01.ldr
106990	1440	161670	100	90	plant_bigtree_01.ldr
113850	8632	114990	100	90	plant_bigtree_01.ldr
147470	2992	107410	100	-270	plant_bigtree_01.ldr
11390	7272	131690	100	90	plant_bigtree_01.ldr
17530	7568	129610	100	0	plant_bigtree_01.ldr
8790	6776	130790	100	180	plant_bigtree_01.ldr
7130	960	86270	100	90	plant_bigtree_01.ldr
100790	5968	106850	100	0	plant_bigtree_01.ldr
67750	5240	115530	100	0	plant_bigtree_01.ldr
42910	5760	37070	100	-90	plant_bigtree_01.ldr
85670	7392	134230	100	180	plant_bigtree_01.ldr
115870	4440	152010	100	0	plant_bigtree_01.ldr
40410	960	63450	100	-180	plant_bigtree_01.ldr
54490	3416	48150	100	0	plant_bigtree_01.ldr
22690	2984	21850	100	0	plant_bigtree_01.ldr
51450	2776	12190	100	180	plant_bigtree_01.ldr
95950	0	128930	100	0	plant_bigtree_01.ldr
122970	7520	117750	100	180	plant_bigtree_01.ldr
44330	3376	52130	100	-90	plant_bigtree_01.ldr
82870	8160	132690	100	-360	plant_bigtree_01.ldr
153030	960	76630	100	0	plant_bigtree_01.ldr
136290	960	88650	100	-90	plant_bigtree_01.ldr
159450	5920	108590	100	-180	plant_bigtree_01.ldr
116310	5712	109730	100	-180	plant_bigtree_01.ldr
46510	3424	52570	100	-360	plant_bigtree_01.ldr
126970	960	30070	100	0	plant_bigtree_01.ldr
125250	960	65450	100	-180	plant_bigtree_01.ldr
111750	960	69990	100	180	plant_bigtree_01.ldr
107210	0	126310	100	90	plant_bigtree_01.ldr
12690	960	84290	100	-180	plant_bigtree_01.ldr
107250	960	67070	100	360	plant_bigtree_01.ldr
81330	960	21590	100	-90	plant_bigtree_01.ldr
108530	0	127890	100	90	plant_bigtree_01.ldr
90410	960	64710	100	-90	plant_bigtree_01.ldr
142510	960	156690	100	270	plant_bigtree_01.ldr
159850	1640	149710	100	90	plant_bigtree_01.ldr
79330	4776	136990	100	-90	plant_bigtree_01.ldr
162450	6712	108230	100	-180	plant_bigtree_01.ldr
21130	7744	142790	100	90	plant_bigtree_01.ldr
82630	0	128210	100	-180	plant_bigtree_01.ldr
47890	2848	56310	100	-90	plant_bigtree_01.ldr
114850	960	88990	100	180	plant_bigtree_01.ldr
35430	5280	40850	100	-90	plant_bigtree_01.ldr
119130	960	33230	100	-270	plant_bigtree_01.ldr
103550	4208	103190	100	0	plant_bigtree_01.ldr
30950	4800	129530	100	-180	plant_bigtree_01.ldr
80010	960	60670	100	-360	plant_bigtree_01.ldr
93770	9752	132710	100	180	plant_bigtree_01.ldr
115170	960	23930	100	0	plant_bigtree_01.ldr
47210	2216	8510	100	90	plant_bigtree_01.ldr
162750	2888	157250	100	-90	plant_bigtree_01.ldr
64430	1064	66170	100	270	plant_bigtree_01.ldr
132530	6360	126590	100	90	plant_bigtree_01.ldr
56710	1592	110930	100	-180	plant_bigtree_01.ldr
112450	0	131450	100	270	plant_bigtree_01.ldr
37690	5112	158890	100	-90	plant_bigtree_01.ldr
34410	5888	153210	100	90	plant_bigtree_01.ldr
120790	960	10750	100	0	plant_bigtree_01.ldr
92430	0	129330	100	0	plant_bigtree_01.ldr
60070	4176	32990	100	0	plant_bigtree_01.ldr
50310	5584	26910	100	0	plant_bigtree_01.ldr
116390	960	23490	100	90	plant_bigtree_01.ldr
131710	960	48390	100	-90	plant_bigtree_01.ldr
99690	0	128950	100	0	plant_bigtree_01.ldr
116530	0	129810	100	0	plant_bigtree_01.ldr
20050	6312	126510	100	-90	plant_bigtree_01.ldr
107390	1712	160010	100	-90	plant_bigtree_01.ldr
98030	0	130930	100	180	plant_bigtree_01.ldr
95670	0	122390	100	0	plant_bigtree_01.ldr
124750	6008	115730	100	-90	plant_bigtree_01.ldr
115850	0	121270	100	-270	plant_bigtree_01.ldr
29590	7152	146450	100	-90	plant_bigtree_01.ldr
102370	1312	157310	100	180	plant_bigtree_01.ldr
102970	0	127190	100	90	plant_bigtree_01.ldr
143390	2520	139330	100	180	plant_bigtree_01.ldr
83370	960	34250	100	90	plant_bigtree_01.ldr
58190	2128	13050	100	90	plant_bigtree_01.ldr
40710	5432	41670	100	180	plant_bigtree_01.ldr
32590	6368	148690	100	90	plant_bigtree_01.ldr
89490	960	155570	100	270	plant_bigtree_01.ldr
101750	0	126610	100	180	plant_bigtree_01.ldr
35910	1504	124190	100	0	plant_bigtree_01.ldr
56710	2232	130630	100	90	plant_bigtree_01.ldr
96830	960	14430	100	-90	plant_bigtree_01.ldr
104050	0	131450	100	0	plant_bigtree_01.ldr
127430	960	12550	100	-90	plant_bigtree_01.ldr
77290	8936	118450	100	-90	plant_bigtree_01.ldr
90270	0	119690	100	180	plant_bigtree_01.ldr
89550	0	117250	100	-90	plant_bigtree_01.ldr
97230	0	125350	100	180	plant_bigtree_01.ldr
30470	960	67790	100	90	plant_bigtree_01.ldr
30450	6984	144770	100	0	plant_bigtree_01.ldr
70710	8112	129410	100	90	plant_bigtree_01.ldr
102570	0	131670	100	0	plant_bigtree_01.ldr
96130	3384	143790	100	-180	plant_bigtree_01.ldr
151750	4248	110910	100	0	plant_bigtree_01.ldr
96990	960	45550	100	-180	plant_bigtree_01.ldr
71230	960	87790	100	90	plant_bigtree_01.ldr
110630	6008	145350	100	-180	plant_bigtree_01.ldr
20530	6552	148510	100	-90	plant_bigtree_01.ldr
10150	1192	43750	100	180	plant_bigtree_01.ldr
107550	1000	93430	100	-180	plant_bigtree_01.ldr
8910	3808	141790	100	180	plant_bigtree_01.ldr
129450	960	1450	100	90	plant_bigtree_01.ldr
40810	5736	22830	100	0	plant_bigtree_01.ldr
16510	1600	114310	100	270	plant_bigtree_01.ldr
77070	4928	110670	100	270	plant_bigtree_01.ldr
61330	960	105130	100	0	plant_bigtree_01.ldr
108770	8776	114710	100	90	plant_bigtree_01.ldr
111830	0	128910	100	90	plant_bigtree_01.ldr
142850	3264	114550	100	180	plant_bigtree_01.ldr
55370	1336	110410	100	-90	plant_bigtree_01.ldr
59090	1152	157250	100	-90	plant_bigtree_01.ldr
37150	960	76510	100	-180	plant_bigtree_01.ldr
122190	6208	143790	100	-90	plant_bigtree_01.ldr
67810	2792	42730	100	-270	plant_bigtree_01.ldr
99030	0	133030	100	180	plant_bigtree_01.ldr
15550	6296	125790	100	-90	plant_bigtree_01.ldr
50910	3496	49690	100	90	plant_bigtree_01.ldr
101890	0	129230	100	90	plant_bigtree_01.ldr
150050	1240	92470	100	-90	plant_bigtree_01.ldr
35650	960	113510	100	0	plant_bigtree_01.ldr
62610	960	98570	100	90	plant_bigtree_01.ldr
24530	3536	23670	100	180	plant_bigtree_01.ldr
110370	960	54190	100	0	plant_bigtree_01.ldr
78190	0	125050	100	270	plant_bigtree_01.ldr
69570	8528	124570	100	0	plant_bigtree_01.ldr
110170	960	84210	100	0	plant_bigtree_01.ldr
142430	4312	124570	100	0	plant_bigtree_01.ldr
78630	960	153730	100	90	plant_bigtree_01.ldr
117970	960	53910	100	90	plant_bigtree_01.ldr
111110	8392	114490	100	-90	plant_bigtree_01.ldr
41990	4008	154550	100	-90	plant_bigtree_01.ldr
155190	4736	115150	100	0	plant_bigtree_01.ldr
145350	960	93910	100	-90	plant_bigtree_01.ldr
41250	1736	130810	100	0	plant_bigtree_01.ldr
93210	1032	96010	100	-90	plant_bigtree_01.ldr
140930	3072	113890	100	-90	plant_bigtree_01.ldr
61330	4328	130550	100	-360	plant_bigtree_01.ldr
128250	6448	137790	100	180	plant_bigtree_01.ldr
4870	1400	150470	100	90	plant_bigtree_01.ldr
32090	960	89310	100	180	plant_bigtree_01.ldr
61210	960	161650	100	-180	plant_bigtree_01.ldr
160790	5888	101770	100	-90	plant_bigtree_01.ldr
52410	1408	4770	100	0	plant_bigtree_01.ldr
11130	3600	144290	100	180	plant_bigtree_01.ldr
66070	1264	149330	100	-90	plant_bigtree_01.ldr
98230	960	11090	100	90	plant_bigtree_01.ldr
41610	960	82290	100	0	plant_bigtree_01.ldr
78150	960	24550	100	-270	plant_bigtree_01.ldr
95890	0	124730	100	180	plant_bigtree_01.ldr
151270	4176	109230	100	180	plant_bigtree_01.ldr
95030	9640	115470	100	90	plant_bigtree_01.ldr
141410	960	98490	100	-180	plant_bigtree_01.ldr
46010	960	115650	100	-180	plant_bigtree_01.ldr
129650	7344	130130	100	-90	plant_bigtree_01.ldr
41670	4056	15850	100	0	plant_bigtree_01.ldr
12990	960	69150	100	90	plant_bigtree_01.ldr
19010	1296	45070	100	0	plant_bigtree_01.ldr
65570	3448	32290	100	-180	plant_bigtree_01.ldr
11890	1664	33190	100	-90	plant_bigtree_01.ldr
46290	5128	39950	100	180	plant_bigtree_01.ldr
22450	8200	134270	100	-90	plant_bigtree_01.ldr
71630	5032	136190	100	90	plant_bigtree_01.ldr
15050	7576	130230	100	-90	plant_bigtree_01.ldr
93650	0	121790	100	0	plant_bigtree_01.ldr
37850	5936	37130	100	180	plant_bigtree_01.ldr
70610	1912	46770	100	-270	plant_bigtree_01.ldr
151030	1552	135990	100	90	plant_bigtree_01.ldr
24270	5656	154710	100	180	plant_bigtree_01.ldr
98330	0	117070	100	90	plant_bigtree_01.ldr
87950	1200	46090	100	0	plant_bigtree_01.ldr
115150	0	134810	100	90	plant_bigtree_01.ldr
39290	960	68190	100	0	plant_bigtree_01.ldr
99870	8856	136370	100	90	plant_bigtree_01.ldr
103710	960	92250	100	-90	plant_bigtree_01.ldr
79350	960	149150	100	-270	plant_bigtree_01.ldr
66790	960	91690	100	-180	plant_bigtree_01.ldr
160770	2944	120450	100	-90	plant_bigtree_01.ldr
131970	960	31850	100	90	plant_bigtree_01.ldr
57330	3328	119190	100	-270	plant_bigtree_01.ldr
58850	3808	22350	100	180	plant_bigtree_01.ldr
16810	968	46650	100	180	plant_bigtree_01.ldr
21370	8360	135770	100	0	plant_bigtree_01.ldr
26410	960	59750	100	90	plant_bigtree_01.ldr
132350	960	77070	100	-180	plant_bigtree_01.ldr
17430	2608	28650	100	-180	plant_bigtree_01.ldr
59150	2952	54370	100	90	plant_bigtree_01.ldr
68070	6080	117350	100	-90	plant_bigtree_01.ldr
48750	5088	37170	100	0	plant_bigtree_01.ldr
66470	1192	105370	100	90	plant_bigtree_01.ldr
106730	7304	110510	100	0	plant_bigtree_01.ldr
136630	4456	136330	100	270	plant_bigtree_01.ldr
126510	6992	137850	100	-180	plant_bigtree_01.ldr
117510	960	18450	100	0	plant_bigtree_01.ldr
109930	960	59470	100	270	plant_bigtree_01.ldr
41310	6112	33350	100	-270	plant_bigtree_01.ldr
41650	2360	141810	100	90	plant_bigtree_01.ldr
37010	1456	124690	100	90	plant_bigtree_01.ldr
122230	3872	109730	100	-90	plant_bigtree_01.ldr
2790	968	107470	100	-90	plant_bigtree_01.ldr
116070	0	121010	100	-180	plant_bigtree_01.ldr
148290	976	62030	100	180	plant_bigtree_01.ldr
5990	5720	133570	100	-180	plant_bigtree_01.ldr
132890	1024	75430	100	-270	plant_bigtree_01.ldr
112590	1976	163050	100	0	plant_bigtree_01.ldr
50270	2792	11850	100	-90	plant_bigtree_01.ldr
96270	0	126670	100	-90	plant_bigtree_01.ldr
129310	960	70270	100	90	plant_bigtree_01.ldr
10790	7040	133350	100	180	plant_bigtree_01.ldr
6310	3784	118990	100	-180	plant_bigtree_01.ldr
119070	960	77970	100	0	plant_bigtree_01.ldr
36050	6176	32650	100	270	plant_bigtree_01.ldr
73010	960	11050	100	-90	plant_bigtree_01.ldr
69070	8360	126710	100	90	plant_bigtree_01.ldr
87730	5528	137310	100	0	plant_bigtree_01.ldr
23510	960	92830	100	-180	plant_bigtree_01.ldr
136690	4152	120070	100	-180	plant_bigtree_01.ldr
150590	4016	109790	100	-270	plant_bigtree_01.ldr
73770	1704	146210	100	0	plant_bigtree_01.ldr
47110	960	94490	100	0	plant_bigtree_01.ldr
51610	5296	25810	100	-90	plant_bigtree_01.ldr
96470	5296	105570	100	90	plant_bigtree_01.ldr
108450	4928	147370	100	180	plant_bigtree_01.ldr
156310	960	144410	100	180	plant_bigtree_01.ldr
50330	3240	53770	100	270	plant_bigtree_01.ldr
72250	1384	55570	100	-180	plant_bigtree_01.ldr
29270	960	116490	100	-90	plant_bigtree_01.ldr
66190	2864	139650	100	180	plant_bigtree_01.ldr
55570	4328	36710	100	90	plant_bigtree_01.ldr
8350	1936	152310	100	-270	plant_bigtree_01.ldr
43110	2832	54570	100	-90	plant_bigtree_01.ldr
101190	0	120650	100	-180	plant_bigtree_01.ldr
34110	5704	156230	100	180	plant_bigtree_01.ldr
161310	2368	159670	100	-270	plant_bigtree_01.ldr
113430	0	128430	100	-90	plant_bigtree_01.ldr
39370	3000	12410	100	-90	plant_bigtree_01.ldr
74130	1224	59850	100	180	plant_bigtree_01.ldr
36950	3936	142230	100	90	plant_bigtree_01.ldr
53170	1616	6250	100	90	plant_bigtree_01.ldr
102630	0	128370	100	90	plant_bigtree_01.ldr
51990	1336	113190	100	-270	plant_bigtree_01.ldr
63790	2088	141470	100	90	plant_bigtree_01.ldr
109150	4008	103130	100	0	plant_bigtree_01.ldr
111430	4384	150970	100	0	plant_bigtree_01.ldr
78330	9992	120550	100	180	plant_bigtree_01.ldr
67750	7448	121530	100	0	plant_bigtree_01.ldr
72830	1968	42310	100	90	plant_bigtree_01.ldr
163410	3856	93170	100	0	plant_bigtree_01.ldr
48550	1088	128570	100	-180	plant_bigtree_01.ldr
46010	960	79290	100	0	plant_bigtree_01.ldr
20610	3064	25790	100	180	plant_bigtree_01.ldr
160730	5392	99290	100	-90	plant_bigtree_01.ldr
143670	1304	70610	100	-90	plant_bigtree_01.ldr
17970	2704	30730	100	0	plant_bigtree_01.ldr
49550	1528	5170	100	270	plant_bigtree_01.ldr
14410	1000	14470	100	0	plant_bigtree_01.ldr
130050	4136	147030	100	-90	plant_bigtree_01.ldr
36450	960	87450	100	90	plant_bigtree_01.ldr
28830	960	71290	100	-90	plant_bigtree_01.ldr
103430	0	133230	100	0	plant_bigtree_01.ldr
104930	9448	115770	100	-180	plant_bigtree_01.ldr
97510	960	74530	100	0	plant_bigtree_01.ldr
121090	3160	158210	100	180	plant_bigtree_01.ldr
85670	9848	117150	100	-90	plant_bigtree_01.ldr
144350	960	30130	100	90	plant_bigtree_01.ldr
14210	7488	135090	100	90	plant_bigtree_01.ldr
39030	6000	25170	100	180	plant_bigtree_01.ldr
30410	6008	136970	100	90	plant_bigtree_01.ldr
100930	7816	110470	100	270	plant_bigtree_01.ldr
144390	960	151630	100	-180	plant_bigtree_01.ldr
103290	960	50550	100	-180	plant_bigtree_01.ldr
100270	0	129170	100	0	plant_bigtree_01.ldr
